,url,input_tag,input_tag_value,src_link,form_handler,form_handler_value,invisible_iframe,invisible_iframe_value,rewrite_statusbar,disable_rightclick,ahref_link,popup_window,popup_window_value,favicon_link,old_technologies,missleading_link,missleading_link_value,hostname_title,ip_address,url_length,host_length,path_length,query_length,fragment_length,user_info,domain_count,https_used,extra_https,shortening_service,non_std_port,spec_chars_path,spec_chars_query,spec_chars_fragment,spec_chars_host,gtld,www_prefix,four_numbers,spec_keywords,punycode,redirect,google_index,dns_a_record,dnssec,dns_created,dns_updated,ssl_created,ssl_expire,ssl_subject,hsts,xss_protection,csp,x_frame,x_content_type,asn,similar_domain,label,dns_created_value,dns_updated_value,ssl_created_value,ssl_expire_value,asn_value
0,https://mdashfaqurrahman.github.io/FrontEnd-Facebook,1,10,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,1,0.0,0.25850300000000004,0.592593,0.193182,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.14285699999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0,0,Jun 27 00:00:00 2018 GMT,Jun 20 12:00:00 2020 GMT,AS36459
1,http://stephanehamard.com/components/com_joomlastats/FR/d0d169499e955d89b87e2159b69d12c3/,1,1,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,1,0.0,0.510204,0.296296,0.715909,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,2006-09-20,2019-08-11,0,0,AS31178
2,http://rcssa.org/rep/report,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,1,0.0,0.0884354,0.0,0.11363599999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14285699999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,2013-08-21,2019-08-22,0,0,AS34119
3,http://theworldofgreatideas.ml/DHL/egety.php?email=jspharm1@taiguk.co.kr,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,1,0.0,0.394558,0.48148100000000005,0.147727,0.0981308,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.28571399999999997,0.307692,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,AS54290
4,http://stephanehamard.com/components/com_joomlastats/FR/34b9fa601f58a1daf5c93de6c914e017/,1,1,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,1,0.0,0.510204,0.296296,0.715909,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,2006-09-20,2019-08-11,0,0,AS31178
5,http://d43d3der.win/directing/desjardins/identifiantunique/index2.php,0,0,0.0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,1,0.0,0.37415,0.0740741,0.556818,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,2019-10-27,2019-11-01,0,0,AS54290
6,http://d43d3der.win/directing/desjardins/identifiantunique/indentification.php,0,0,0.0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,1,0.0,0.435374,0.0740741,0.659091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,2019-10-27,2019-11-01,0,0,AS54290
7,http://lojahhome.com.br/regm/regm/mnn.html,0,0,0.3333333333333333,0,0,0,0,0,0,0.0,0,0,0,1,0,0,1,0.0,0.190476,0.22222199999999998,0.204545,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1475-16-55,2018-01-20,0,0,0
8,https://audit-annuel2019.ddns.net/pottor/cazon/d8034,1,2,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,1,0.0,0.25850300000000004,0.555556,0.204545,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.28571399999999997,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0,0,Oct 24 18:33:42 2019 GMT,Jan 22 18:33:42 2020 GMT,AS26496
9,http://checkforupdate019.weebly.com/,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,1,0.0,0.14966,0.666667,0.0,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0,0,0,0,AS27647
10,http://colegiomoura.com.br/comunicados_arq/my.dhl-com,1,4,0.5,0,0,0,0,0,0,0.0,0,0,1,1,0,0,1,0.0,0.265306,0.333333,0.295455,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1440-83-73,2019-06-11,0,0,0
11,http://d43d3der.win/directing/desjardins/identifiantunique,0,0,0.0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,1,0.0,0.29932,0.0740741,0.43181800000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.28571399999999997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,2019-10-27,2019-11-01,0,0,AS54290
12,http://mueblesdeliquidacion.es/galeria/outlook.live.com/account.microsoft.com/,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,1,0.0,0.435374,0.48148100000000005,0.534091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,AS203178
13,http://cemad.org/web/wp-includes/js/eim/,1,2,0.0,0,0,0,0,0,0,0.054945054945054944,0,0,0,1,1,5,1,0.0,0.176871,0.0,0.261364,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1,2006-09-19,2019-09-20,0,0,0
14,http://lojahhome.com.br/regm/regm/cgi-bin.htm,0,0,0.3333333333333333,0,0,0,0,0,0,0.0,0,0,0,1,0,0,1,0.0,0.21088400000000002,0.22222199999999998,0.23863600000000001,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1475-16-55,2018-01-20,0,0,0
15,http://www.monaccordeurguitare.com/wp-content/uploads/2017/07/Customer/372171e8e051a53994965013d10df031/,1,1,1.0,0,0,0,0,0,0,0.6666666666666666,0,0,1,1,1,1,1,0.0,0.6122449999999999,0.62963,0.784091,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,AS13335
16,https://13216415645164easye13.blob.core.windows.net/ow13/update13.html,1,4,1.0,0,0,1,1,0,0,0.5,0,0,1,1,0,0,1,0.0,0.380952,1.0,0.204545,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.28571399999999997,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,Jul  2 16:33:01 2019 GMT,Jul  2 16:33:01 2021 GMT,0
17,http://lemion.com/2017/login.jsp-1.htm,1,5,0.6666666666666666,0,0,0,0,0,0,0.7924528301886793,0,0,0,1,1,30,1,0.0,0.16326500000000002,0.0,0.227273,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,2012-01-17,2019-01-17,0,0,AS26347
18,http://animalwelfareinc.org/wp-content/themes/ado/adobelatest/adbx/home/index.php,1,3,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,1,0.0,0.45578199999999996,0.37037,0.602273,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,2000-08-31,2019-09-01,0,0,AS25697
19,https://www.paypal.com.myhr.app.aruntest.shnpoc.net/authflow/unsupported-browser/''''/signin,1,16,0.4444444444444444,0,0,0,0,0,0,0.0,0,0,1,1,0,0,1,0.0,0.530612,1.0,0.454545,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1,0,0,Apr 23 21:24:00 2019 GMT,Apr 23 21:24:00 2020 GMT,0
20,http://lojahhome.com.br/regm/regm/SignIn.html,0,0,0.3333333333333333,0,0,0,0,0,0,0.0,0,0,0,1,0,0,1,0.0,0.21088400000000002,0.22222199999999998,0.23863600000000001,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.428571,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1475-16-55,2018-01-20,0,0,0
21,http://www.captionmusic.com/vendor/fzaninotto/faker/11U00c3/5ebbdd3eed10870a984297c5f02a2bae/login.php,1,4,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,1,0.0,0.598639,0.37037,0.840909,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.857143,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0
22,https://dhjhs.co.kr/Primabanka.html,1,11,0.0,0,0,0,0,0,0,0.8695652173913043,0,0,1,1,1,1,1,0.0,0.14285699999999998,0.037037,0.170455,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.14285699999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0,0,Nov 10 00:00:00 2019 GMT,Feb  8 23:59:59 2020 GMT,AS206638
23,https://audit-annuel2019.ddns.net/pottor/cazon/487d4,1,2,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,1,0.0,0.25850300000000004,0.555556,0.204545,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.28571399999999997,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0,0,Oct 24 18:33:42 2019 GMT,Jan 22 18:33:42 2020 GMT,AS26496
24,http://nocturnalarchitecture.com/files/Login.htm,0,0,0.42857142857142855,0,0,0,0,0,0,1.0,0,0,1,1,1,34,1,0.0,0.23129299999999997,0.555556,0.170455,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.28571399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,2018-01-31,2018-07-15,0,0,AS24446
25,https://peanutiks.gq/Auto/ourtime%202019,1,5,1.0,0,0,0,0,0,0,0.5,0,0,1,1,1,6,1,0.0,0.176871,0.0740741,0.193182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285699999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0,0,Oct 28 00:00:00 2019 GMT,Jan 26 23:59:59 2020 GMT,AS36352
26,http://www.nutriamine.com/ppl/customer_center/Secure311/myaccount/signin/,1,2,0.0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,1,0.0,0.401361,0.296296,0.534091,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.857143,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0
27,https://godmarkfannyuy.com/wp-includes/ch2/home/4b6b04eaae5315ffc4b95864e653ad6a?cmd=login_submit&id=technical-support-department%2Faccount%2Fservice,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,1,0.0,0.918367,0.296296,0.602273,0.28972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571429,0.6153850000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,2019-10-26,2019-10-26,Oct 26 03:47:54 2019 GMT,Jan 24 03:47:54 2020 GMT,AS46606
28,https://lighthousecommunity.co.uk/cgi/check/,0,0,0.0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,1,0.0,0.20408199999999999,0.555556,0.11363599999999999,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.28571399999999997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11111099999999999,1,0,0,Oct  2 06:46:35 2019 GMT,Dec 31 06:46:35 2019 GMT,0
29,http://site.indice.in/wp-includes/fonts/PPL8327489723483329/hardsucces/30d733756335fad4d7a56e6438089986/Up-dating.php,1,4,0.5,0,0,0,0,0,0,0.14285714285714285,0,0,0,1,1,1,1,0.0,0.70068,0.148148,1.0,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,AS46606
30,http://hanleetech.com/bbs/bbs/SERVICE/XFINITY.htm,1,28,0.9090909090909092,0,0,0,0,0,0,1.0,0,0,0,1,1,2,1,0.0,0.23809499999999997,0.148148,0.306818,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2001-05-29,2019-04-22,0,0,0
31,https://surveys.att-mail.com/survey/selfserve/5fd/att19001/ATT_Invite_Spanish_Q1_2019.html?source=KGrFeGTIl4&email=greg.cooper@swgas.com&s=81132161QW&dt=20190809,0,0,0.0,0,0,0,0,0,0,0.6666666666666666,0,0,0,1,0,0,1,0.0,1.0,0.37037,0.693182,0.299065,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.769231,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.2,1,0,0,Oct 27 15:10:13 2019 GMT,Jan 25 15:10:13 2020 GMT,0
32,https://globosolucoes.com/wp-includes/compressr/trackback/home/23372f89f413e15074373ac98503a45c?cmd=login_submit&id=technical-support-department%2Faccount%2Fservice,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,1,0.0,1.0,0.259259,0.784091,0.28972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714286,0.6153850000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,2018-05-16,2019-10-02,Sep 14 06:41:35 2019 GMT,Dec 13 06:41:35 2019 GMT,AS46606
33,http://leesangku.com/pruboard/technote/board/gener/sg/7d3ab490fd89a3117b09b21f57b98038,1,10,0.9736842105263158,0,0,0,0,0,0,0.01818181818181818,1,3,0,1,0,0,1,0.0,0.489796,0.11111099999999999,0.738636,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2002-02-16,2017-02-15,0,0,0
34,http://leesangku.com/pruboard/technote/board/gener/sg/a4202cca087895b5996be8a12ac4c728,1,10,0.9736842105263158,0,0,0,0,0,0,0.01818181818181818,1,3,0,1,0,0,1,0.0,0.489796,0.11111099999999999,0.738636,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2002-02-16,2017-02-15,0,0,0
35,http://leesangku.com/pruboard/technote/board/gener/sg/eacdeb9c71f3f9a63772e143727596d0,1,10,0.9736842105263158,0,0,0,0,0,0,0.01818181818181818,1,3,0,1,0,0,1,0.0,0.489796,0.11111099999999999,0.738636,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2002-02-16,2017-02-15,0,0,0
36,http://posiness.com/Daum_files/ps/Login.htm,0,0,0.42857142857142855,0,0,0,0,0,0,1.0,0,0,1,1,1,34,1,0.0,0.197279,0.0740741,0.261364,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,2016-12-27,2018-11-15,0,0,AS34619
37,http://unlock-serviceid134234324132.000webhostapp.com/Account/index.php,0,0,1.0,0,0,0,0,0,0,1.0,0,0,1,1,1,1,1,0.0,0.387755,1.0,0.193182,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.28571399999999997,0.0,0.0,0.5,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,AS204915
38,http://www.toptanucuzgiyim.com/wp-content/ye/31ef445a03e2201c3e9341a68f62b242/,1,5,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,1,0.0,0.435374,0.48148100000000005,0.534091,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0
39,http://yamato-yo.com/mei.html,1,10,0.0,0,0,0,0,0,0,0.16,0,0,1,1,1,4,1,0.0,0.10204099999999999,0.11111099999999999,0.0909091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14285699999999998,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.333333,1,2019-04-22,2019-04-22,0,0,AS204725
40,http://brazandbraz.com/apple/1/Apple/update_info/websc-billing.php,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,1,0.0,0.35374099999999997,0.185185,0.48863599999999996,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2017-02-28,2019-02-12,0,0,0
41,http://silvercodexing.000webhostapp.com/fake/Fake%20page!/index2.html,0,0,1.0,0,0,0,0,0,0,1.0,0,0,1,1,1,1,1,0.0,0.37415,0.814815,0.306818,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,AS204915
42,http://safety00.000webhostapp.com/new_now/site/index.html,1,5,0.1,0,1,0,0,0,0,0.16666666666666666,0,0,0,1,0,0,1,0.0,0.292517,0.592593,0.261364,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,AS204915
43,http://calvanegra6.com/app/facebook.com/?key=69ggjAd7YLVbhfCRWNJ9dUgufGXTANYg0Jde0skIxGjTChrxfyDjOMV9qmbBWYjaMDblgRMbKWw5bjMzbNkNytRWsf9tAZbD4K5Vui619tPD6RCTz7C1A87TJ9ReX0RNZawdGPEjfFf3Gr5j7Dz3lBOpZ2uxogjH9rc7DbC2yFsxTI8oQkNaFz019QizL5xE9GNdjOr4&lang=es,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,1,0.0,1.0,0.185185,0.193182,0.9626170000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.428571,0.230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2019-10-21,2019-10-21,0,0,0
44,http://shaadiparichay.com/MATCHDOB,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,1,0.0,0.136054,0.296296,0.0909091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,2017-02-18,2019-02-03,0,0,AS26496
45,http://www.toptanucuzgiyim.com/wp-content/ye/726a7e81b59d99ccf9777c603f196351/,1,5,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,1,0.0,0.435374,0.48148100000000005,0.534091,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0
46,http://www.toptanucuzgiyim.com/wp-content/ye/ec6bda0e5df204d0a8b38617f09e541b/,1,5,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,1,0.0,0.435374,0.48148100000000005,0.534091,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0
47,http://www.toptanucuzgiyim.com/wp-content/bo/ebf5905d5b95ac13f4b035ba35237501/,1,5,0.0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,1,0.0,0.435374,0.48148100000000005,0.534091,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0
48,http://yamato-ru.com/mei.html,1,10,0.0,0,0,0,0,0,0,0.16,0,0,1,1,1,4,1,0.0,0.10204099999999999,0.11111099999999999,0.0909091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14285699999999998,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.333333,1,2019-04-22,2019-04-22,0,0,AS204725
49,https://starsoftworld.com/coltsyds_dskujd/a4f953e09bff00cd817e41953c99dedd,1,3,0.16666666666666666,0,0,0,0,0,0,0.0,0,0,0,1,0,0,1,0.0,0.408163,0.259259,0.545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28571399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,2017-07-10,2019-01-21,Sep 28 11:40:50 2019 GMT,Dec 27 11:40:50 2019 GMT,AS46606
50,https://starsoftworld.com/coltsyds_dskujd/ee0ebc5032e5e062f9b5edec3edb2a6b,1,3,0.16666666666666666,0,0,0,0,0,0,0.0,0,0,0,1,0,0,1,0.0,0.408163,0.259259,0.545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28571399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,2017-07-10,2019-01-21,Sep 28 11:40:50 2019 GMT,Dec 27 11:40:50 2019 GMT,AS46606
