url,input_tag,input_tag_value,src_link,form_handler,form_handler_value,invisible_iframe,invisible_iframe_value,rewrite_statusbar,disable_rightclick,ahref_link,popup_window,popup_window_value,favicon_link,old_technologies,missleading_link,missleading_link_value,hostname_title,ip_address,url_length,host_length,path_length,query_length,fragment_length,user_info,domain_count,https_used,extra_https,shortening_service,non_std_port,spec_chars_path,spec_chars_query,spec_chars_fragment,spec_chars_host,gtld,www_prefix,four_numbers,spec_keywords,punycode,redirect,google_index,dns_a_record,dnssec,dns_created,dns_updated,ssl_created,ssl_expire,ssl_subject,hsts,xss_protection,csp,x_frame,x_content_type,asn,similar_domain,label,dns_created_value,dns_updated_value,ssl_created_value,ssl_expire_value,asn_value
https://mdashfaqurrahman.github.io/FrontEnd-Facebook,0.2,10,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,1,0.0,0,1,0.0,0.25850300000000004,0.592593,0.193182,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.14285699999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.26810777101302213,0.598929683536276,1.0,1.0,1.0,1.0,1.0,1.0,0.9413333333333334,1.0,1,0,0,Jun 27 00:00:00 2018 GMT,Jun 20 12:00:00 2020 GMT,AS36459
http://stephanehamard.com/components/com_joomlastats/FR/d0d169499e955d89b87e2159b69d12c3/,0.02,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,1,0.0,0,1,0.0,0.510204,0.296296,0.715909,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3380237931090117,0.9865225779326576,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2006-09-20,2019-08-11,0,0,AS31178
http://rcssa.org/rep/report,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,1,0.0,0,1,0.0,0.0884354,0.0,0.11363599999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14285699999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6861028987269712,0.9880377620093483,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,2013-08-21,2019-08-22,0,0,AS34119
http://theworldofgreatideas.ml/DHL/egety.php?email=jspharm1@taiguk.co.kr,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,1,0.0,0,1,0.0,0.394558,0.4814810000000001,0.147727,0.0981308,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.28571399999999997,0.307692,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8514230583695128,1.0,1,0,0,0,0,AS54290
http://stephanehamard.com/components/com_joomlastats/FR/34b9fa601f58a1daf5c93de6c914e017/,0.02,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,1,0.0,0,1,0.0,0.510204,0.296296,0.715909,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3380237931090117,0.9865225779326576,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2006-09-20,2019-08-11,0,0,AS31178
http://d43d3der.win/directing/desjardins/identifiantunique/index2.php,0.0,0,0.0,0.0,0,0.0,0,0,0,1.0,0.0,0,0,1,0.0,0,1,0.0,0.37415,0.0740741,0.556818,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.997128866469493,0.9978175865043524,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8514230583695128,1.0,1,2019-10-27,2019-11-01,0,0,AS54290
http://d43d3der.win/directing/desjardins/identifiantunique/indentification.php,0.0,0,0.0,0.0,0,0.0,0,0,0,1.0,0.0,0,0,1,0.0,0,1,0.0,0.435374,0.0740741,0.659091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.997128866469493,0.9978175865043524,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8514230583695128,1.0,1,2019-10-27,2019-11-01,0,0,AS54290
https://audit-annuel2019.ddns.net/pottor/cazon/d8034,0.04,2,0.0,0.2,1,0.0,0,0,0,0.0,0.0,0,0,1,0.0,0,1,0.0,0.25850300000000004,0.555556,0.204545,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.28571399999999997,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.489465489176391,0.5305613743023846,0.0,1.0,1.0,1.0,1.0,1.0,0.9521841221788826,1.0,1,0,0,Oct 24 18:33:42 2019 GMT,Jan 22 18:33:42 2020 GMT,AS26496
http://checkforupdate019.weebly.com/,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,1,0.0,0,1,0.0,0.14966,0.666667,0.0,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4098931723176963,0.0,1,0,0,0,0,AS27647
http://d43d3der.win/directing/desjardins/identifiantunique,0.0,0,0.0,0.0,0,0.0,0,0,0,1.0,0.0,0,0,1,0.0,0,1,0.0,0.29932,0.0740741,0.43181800000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.28571399999999997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.997128866469493,0.9978175865043524,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8514230583695128,1.0,1,2019-10-27,2019-11-01,0,0,AS54290
http://mueblesdeliquidacion.es/galeria/outlook.live.com/account.microsoft.com/,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,1,0.0,0,1,0.0,0.435374,0.4814810000000001,0.534091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,AS203178
http://cemad.org/web/wp-includes/js/eim/,0.04,2,0.0,0.0,0,0.0,0,0,0,0.054945054945054944,0.0,0,0,1,0.05,5,1,0.0,0.176871,0.0,0.261364,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3378860491020398,0.9920323382115331,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,1,2006-09-19,2019-09-20,0,0,0
http://www.monaccordeurguitare.com/wp-content/uploads/2017/07/Customer/372171e8e051a53994965013d10df031/,0.02,1,1.0,0.0,0,0.0,0,0,0,0.6666666666666666,0.0,0,1,1,0.01,1,1,0.0,0.6122449999999999,0.62963,0.784091,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5482312338222606,1.0,1,0,0,0,0,AS13335
https://13216415645164easye13.blob.core.windows.net/ow13/update13.html,0.08,4,1.0,0.0,0,0.08333333333333333,1,0,0,0.5,0.0,0,1,1,0.0,0,1,0.0,0.380952,1.0,0.204545,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.28571399999999997,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437372426221884,0.7711623752748182,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,0,0,Jul  2 16:33:01 2019 GMT,Jul  2 16:33:01 2021 GMT,0
http://lemion.com/2017/login.jsp-1.htm,0.1,5,0.6666666666666666,0.0,0,0.0,0,0,0,0.7924528301886793,0.0,0,0,1,0.3,30,1,0.0,0.16326500000000002,0.0,0.227273,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,1.0,0.6059358866693327,0.9581473124964488,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9197498697238145,0.0,1,2012-01-17,2019-01-17,0,0,AS26347
http://animalwelfareinc.org/wp-content/themes/ado/adobelatest/adbx/home/index.php,0.06,3,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,1,0.0,0,1,0.0,0.45578199999999996,0.37037,0.602273,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03347179369416864,0.9894152020790672,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2000-08-31,2019-09-01,0,0,AS25697
https://www.paypal.com.myhr.app.aruntest.shnpoc.net/authflow/unsupported-browser/''''/signin,0.32,16,0.4444444444444444,0.0,0,0.0,0,0,0,0.0,0.0,0,1,1,0.0,0,1,0.0,0.530612,1.0,0.454545,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4055012261119567,0.5726245084982242,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1,0,0,Apr 23 21:24:00 2019 GMT,Apr 23 21:24:00 2020 GMT,0
http://www.captionmusic.com/vendor/fzaninotto/faker/11U00c3/5ebbdd3eed10870a984297c5f02a2bae/login.php,0.08,4,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,1,0.0,0,1,0.0,0.598639,0.37037,0.840909,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.857143,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0
https://dhjhs.co.kr/Primabanka.html,0.22,11,0.0,0.0,0,0.0,0,0,0,0.8695652173913043,0.0,0,1,1,0.01,1,1,0.0,0.14285699999999998,0.037037,0.170455,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.14285699999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.49687489430069337,0.5384273951462878,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,Nov 10 00:00:00 2019 GMT,Feb  8 23:59:59 2020 GMT,AS206638
https://audit-annuel2019.ddns.net/pottor/cazon/487d4,0.04,2,0.0,0.2,1,0.0,0,0,0,0.0,0.0,0,0,1,0.0,0,1,0.0,0.25850300000000004,0.555556,0.204545,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.28571399999999997,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.489465489176391,0.5305613743023846,0.0,1.0,1.0,1.0,1.0,1.0,0.9521841221788826,1.0,1,0,0,Oct 24 18:33:42 2019 GMT,Jan 22 18:33:42 2020 GMT,AS26496
