url,ip_address,url_length,host_length,path_length,query_length,fragment_length,user_info,domain_count,https_used,extra_https,shortening_service,non_std_port,spec_chars_path,spec_chars_query,spec_chars_fragment,spec_chars_host,gtld,www_prefix,four_numbers,spec_keywords,punycode,redirect,google_index,dns_a_record,dnssec,dns_created,dns_updated,ssl_created,ssl_expire,ssl_subject,hsts,xss_protection,csp,x_frame,x_content_type,asn,similar_domain,label,dns_created_value,dns_updated_value,ssl_created_value,ssl_expire_value,asn_value
"https://mdashfaqurrahman.github.io/FrontEnd-Facebook",0.0,0.258503,0.592593,0.193182,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,,Jun 27 00:00:00 2018 GMT,Jun 20 12:00:00 2020 GMT,AS36459
"http://stephanehamard.com/components/com_joomlastats/FR/d0d169499e955d89b87e2159b69d12c3/",0.0,0.510204,0.296296,0.715909,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2006-09-20,2019-08-11,,,AS31178
"http://rcssa.org/rep/report",0.0,0.0884354,0.0,0.113636,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2013-08-21,2019-08-22,,,AS34119
"http://theworldofgreatideas.ml/DHL/egety.php?email=jspharm1@taiguk.co.kr",0.0,0.394558,0.481481,0.147727,0.0981308,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.285714,0.307692,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,AS54290
"http://stephanehamard.com/components/com_joomlastats/FR/34b9fa601f58a1daf5c93de6c914e017/",0.0,0.510204,0.296296,0.715909,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2006-09-20,2019-08-11,,,AS31178
"http://d43d3der.win/directing/desjardins/identifiantunique/index2.php",0.0,0.37415,0.0740741,0.556818,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2019-10-27,2019-11-01,,,AS54290
"http://d43d3der.win/directing/desjardins/identifiantunique/indentification.php",0.0,0.435374,0.0740741,0.659091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2019-10-27,2019-11-01,,,AS54290
"http://lojahhome.com.br/regm/regm/mnn.html",0.0,0.190476,0.222222,0.204545,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1475-16-55,2018-01-20,,,
"https://audit-annuel2019.ddns.net/pottor/cazon/d8034",0.0,0.258503,0.555556,0.204545,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.285714,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,,Oct 24 18:33:42 2019 GMT,Jan 22 18:33:42 2020 GMT,AS26496
"http://checkforupdate019.weebly.com/",0.0,0.14966,0.666667,0.0,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,AS27647
"http://colegiomoura.com.br/comunicados_arq/my.dhl-com",0.0,0.265306,0.333333,0.295455,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1440-83-73,2019-06-11,,,
"http://d43d3der.win/directing/desjardins/identifiantunique",0.0,0.29932,0.0740741,0.431818,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2019-10-27,2019-11-01,,,AS54290
"http://mueblesdeliquidacion.es/galeria/outlook.live.com/account.microsoft.com/",0.0,0.435374,0.481481,0.534091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,AS203178
"http://cemad.org/web/wp-includes/js/eim/",0.0,0.176871,0.0,0.261364,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0,2006-09-19,2019-09-20,,,
"http://lojahhome.com.br/regm/regm/cgi-bin.htm",0.0,0.210884,0.222222,0.238636,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1475-16-55,2018-01-20,,,
"http://www.monaccordeurguitare.com/wp-content/uploads/2017/07/Customer/372171e8e051a53994965013d10df031/",0.0,0.612245,0.62963,0.784091,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,AS13335
"https://13216415645164easye13.blob.core.windows.net/ow13/update13.html",0.0,0.380952,1.0,0.204545,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.285714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,Jul  2 16:33:01 2019 GMT,Jul  2 16:33:01 2021 GMT,
"http://lemion.com/2017/login.jsp-1.htm",0.0,0.163265,0.0,0.227273,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2012-01-17,2019-01-17,,,AS26347
"http://animalwelfareinc.org/wp-content/themes/ado/adobelatest/adbx/home/index.php",0.0,0.455782,0.370370,0.602273,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2000-08-31,2019-09-01,,,AS25697
"https://www.paypal.com.myhr.app.aruntest.shnpoc.net/authflow/unsupported-browser/''''/signin",0.0,0.530612,1.0,0.454545,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,,,Apr 23 21:24:00 2019 GMT,Apr 23 21:24:00 2020 GMT,
"http://lojahhome.com.br/regm/regm/SignIn.html",0.0,0.210884,0.222222,0.238636,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.428571,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1475-16-55,2018-01-20,,,
"http://www.captionmusic.com/vendor/fzaninotto/faker/11U00c3/5ebbdd3eed10870a984297c5f02a2bae/login.php",0.0,0.598639,0.370370,0.840909,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.857143,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,
"https://dhjhs.co.kr/Primabanka.html",0.0,0.142857,0.0370370,0.170455,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,,Nov 10 00:00:00 2019 GMT,Feb  8 23:59:59 2020 GMT,AS206638
"https://audit-annuel2019.ddns.net/pottor/cazon/487d4",0.0,0.258503,0.555556,0.204545,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.285714,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,,Oct 24 18:33:42 2019 GMT,Jan 22 18:33:42 2020 GMT,AS26496
"http://nocturnalarchitecture.com/files/Login.htm",0.0,0.231293,0.555556,0.170455,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.285714,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2018-01-31,2018-07-15,,,AS24446
"https://peanutiks.gq/Auto/ourtime%202019",0.0,0.176871,0.0740741,0.193182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,,Oct 28 00:00:00 2019 GMT,Jan 26 23:59:59 2020 GMT,AS36352
"http://www.nutriamine.com/ppl/customer_center/Secure311/myaccount/signin/",0.0,0.401361,0.296296,0.534091,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.857143,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,
"https://godmarkfannyuy.com/wp-includes/ch2/home/4b6b04eaae5315ffc4b95864e653ad6a?cmd=login_submit&id=technical-support-department%2Faccount%2Fservice",0.0,0.918367,0.296296,0.602273,0.28972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571429,0.615385,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2019-10-26,2019-10-26,Oct 26 03:47:54 2019 GMT,Jan 24 03:47:54 2020 GMT,AS46606
"https://lighthousecommunity.co.uk/cgi/check/",0.0,0.204082,0.555556,0.113636,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.111111,0.0,,,Oct  2 06:46:35 2019 GMT,Dec 31 06:46:35 2019 GMT,
"http://site.indice.in/wp-includes/fonts/PPL8327489723483329/hardsucces/30d733756335fad4d7a56e6438089986/Up-dating.php",0.0,0.700680,0.148148,1.0,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,,AS46606
"http://hanleetech.com/bbs/bbs/SERVICE/XFINITY.htm",0.0,0.238095,0.148148,0.306818,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2001-05-29,2019-04-22,,,
"https://surveys.att-mail.com/survey/selfserve/5fd/att19001/ATT_Invite_Spanish_Q1_2019.html?source=KGrFeGTIl4&email=greg.cooper@swgas.com&s=81132161QW&dt=20190809",0.0,1.0,0.370370,0.693182,0.299065,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1.0,0.769231,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.2,0.0,,,Oct 27 15:10:13 2019 GMT,Jan 25 15:10:13 2020 GMT,
"https://globosolucoes.com/wp-includes/compressr/trackback/home/23372f89f413e15074373ac98503a45c?cmd=login_submit&id=technical-support-department%2Faccount%2Fservice",0.0,1.0,0.259259,0.784091,0.28972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714286,0.615385,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2018-05-16,2019-10-02,Sep 14 06:41:35 2019 GMT,Dec 13 06:41:35 2019 GMT,AS46606
"http://leesangku.com/pruboard/technote/board/gener/sg/7d3ab490fd89a3117b09b21f57b98038",0.0,0.489796,0.111111,0.738636,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2002-02-16,2017-02-15,,,
"http://leesangku.com/pruboard/technote/board/gener/sg/a4202cca087895b5996be8a12ac4c728",0.0,0.489796,0.111111,0.738636,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2002-02-16,2017-02-15,,,
"http://leesangku.com/pruboard/technote/board/gener/sg/eacdeb9c71f3f9a63772e143727596d0",0.0,0.489796,0.111111,0.738636,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2002-02-16,2017-02-15,,,
"http://posiness.com/Daum_files/ps/Login.htm",0.0,0.197279,0.0740741,0.261364,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2016-12-27,2018-11-15,,,AS34619
"http://unlock-serviceid134234324132.000webhostapp.com/Account/index.php",0.0,0.387755,1.0,0.193182,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.285714,0.0,0.0,0.5,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,AS204915
"http://www.toptanucuzgiyim.com/wp-content/ye/31ef445a03e2201c3e9341a68f62b242/",0.0,0.435374,0.481481,0.534091,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,
"http://yamato-yo.com/mei.html",0.0,0.102041,0.111111,0.0909091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.333333,0.0,2019-04-22,2019-04-22,,,AS204725
"http://brazandbraz.com/apple/1/Apple/update_info/websc-billing.php",0.0,0.353741,0.185185,0.488636,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2017-02-28,2019-02-12,,,
